.91.....53..7....44.86.5.1.....16........49..5......6..........689.7......3...748,291843675365791824478625319947316582816254937532987461754138296689472153123569748,
........53.8..41.717.83..6..1...67....6.4....8....2......3......4..1.8..2.5......,469721385358694127172835469514986732726143598893572614981357246647219853235468971,
8.....4......16.2.....2...8....3.27...2..1..44.1...8.32....9.6.....8......9.7....,825397416934816725617524938596438271382751694471962853258149367763285149149673582,
.........178..5.6......78...1.7...46..6..93....93..7.8..756....4.59.....89.......,632894571178235469954617832513782946786149325249356718327568194465971283891423657,
...85...9......37..6..43......5.......4.39...9..7185.3...6...17......9....73.5..8,243857169895126374761943852378564291154239786926718543539682417682471935417395628,
976...1..2......58......7....4....6..5....4.....8...1571..2...4...5.79..6....8.2.,976385142241679358583241796194752863852136479367894215715923684428567931639418527,
......7.6...7..4....1.......27.4.8..1..3...9.69...8..7.4.9...78....349....98..23.,432591786956782413871463529327649851184375692695128347243956178718234965569817234,
....76..53....186.7......9...8.......9......15...6..3486...7...4....3....15.9...3,981276345352941867746385192138459726694732581527168934863527419479613258215894673,
84.......3....8..5...2.18......32....63.9...44....519..5....4....6.5.....1.......,847563921321978645695241837189432576563197284472685193758319462236854719914726358,
.7..126......537......9..4.4.....19.9......6.......4..7...6.5.154.23....1....92..,873412659294653718615798342487326195952147863361985427729864531548231976136579284,
....28.74.48...6..7.....9.....29..............5..76.2..2.6.5...9.743....36...9...,596328174148957632732164985683291457279543816451876329824615793917432568365789241,
7.35.2.....1.4.....25.....3.7...4.2......1..86...57..1..2.3..5....8..6.2.........,763592814981643275425178963179384526254961738638257491842736159397815642516429387,
9..6...7.....8.9........621..8..4.56.2...........7..9...1.5..8..8..4.71.....9.2.4,934612578162587943857439621798324156425961837316875492241756389689243715573198264,
.....5.7..93......5..4..2....5.7..4..6.....5.23..4.8.......67....4.29..8......3..,842935671793162485516487239185673942467298153239541867321856794674329518958714326,
......934.7..4.1.5..............4...5..91...73.45.6..1......4561.....2...9.25....,652781934873649125941325678719834562568912347324576891287193456135467289496258713,
.....4..7....93..5.34.62.9.......7.83....6......93.26.......9..75.629.8.2...8..7.,619854327827193645534762891962541738348276519175938264486317952751629483293485176,
...751....8....69...........9...3..7..5...14.64..8........1.85......7.......659.4,962751483781234695534698721198543267325976148647182539476319852859427316213865974,
.....3.46...4..2......6.57......16.9.....7..55......2..4.3.....3.6.79..275.61.3..,185723946673495281294168573827541639469237815531986724948352167316879452752614398,
....4..1.1..86...9...1.7....5.69......7..2...81.........59.....4...7.58..72..5...,738549216124863759569127348253698174947312865816754932685931427491276583372485691,
.3.......4...7.5....6.18.3.......7.....1..36....4.....27..8..4...1.36..73....51..,532694871418372596796518432623859714984127365157463289275981643841236957369745128,
5...3..74.6.9..2.....2........1.6...623.....7..57..4....43...5.....1...32.1.59...,592831674367945281148267395479186532623594817815723469984372156756418923231659748,
9......47..58...2..3...986...8.4.3..2.4..67......2....5.39.....8..4.52......73...,986231547715864923432759861698147352254396718371528694543982176867415239129673485,
.5....9..7.2..9.4.......2853.4...........1.2....3..7..2.9........1...5.84..8...3.,856423971712589346943617285324758619567941823198362754289135467631274598475896132,
.6.5.......9...3..5.23...7.6..8..4...28......97.6.......5..6..77..4..63.8...3..52,367518294489267315512394876653871429128945763974623581235186947791452638846739152,
2...84.....9.2......13.54..3.4....58.8....14.......3...7...9.32...4..91......3...,253784691749126583861395427314967258987532146526841379475619832632478915198253764,
.2.8.63.........87.89...5.......4..8.......7.7....82653.......2268......4..6.3...,527896314643152987189347526956274138832561479714938265391785642268419753475623891,
...9.27..1......6..2..5..942.....5.7..68.5.2.9.7..1.4..9.2.........6.......7.94..,564982713189437265723156894218694537346875129957321648695248371471563982832719456,
..5....8..3....7.18.1...2.6....92....13.7......2...5.869....32....8...9...7.....5,265137489439286751871954236786592143513478962942361578698715324154823697327649815,
1.42.6..7..6.47.....23.....2....1.....1..8.62...7....88..5..7.....8.4..16...3....,134286597586947213792315486258691374371458962469723158813562749925874631647139825,
4..7....5....2..........938...51..23.............9.87.5....8....4...95.139.25.78.,469783215813925647752164938987516423624837159135492876571648392248379561396251784,
.23..7..99..4...3.....2.8..5.2.7......7......4........73......8..8.6..54..65...93,823157469971486532654329871582971346317642985469835127735294618198763254246518793,
62.18..9..9.3.......8.......8...4.......5..68.....6.21....95..2.3.4....6..4...1..,623187594591342687478569213786214935142953768359876421817695342935421876264738159,
.1..4...83..1..7.....32.4..73....5...5..8.1.3.........27..3.......9...2.84.27..5.,917645238324198765586327491731462589652789143498513672275836914163954827849271356,
9.7.....45..13.....6...81..3...4...7..6..59.1..167......58......4.......7.8.6.4..,917256384584137296263498175352941867476385921891672543625814739149723658738569412,
......4...4..2..58....1..6.42..51..3.5.2....93.1...5......9..2..6.8...9.8.......4,286579431147623958935418267429751683658234719371986542514397826763842195892165374,
.1...8.75..9..2.8..5..9...1..8......2.6.8..57.7..29.4.....546.........2..........,312648975769512483854397261148765392296483157573129846937254618685931724421876539,
.64.....9..........51.8762.......598.2..59.........1..4...1..658...76.....2.954..,264531879978642351351987624746123598123859746589764132437218965895476213612395487,
..97.8..6.2..3..5.3..2...7..36.2.5...82.17...7..9...2....1....2.............6.9..,159748236827631459364295178936824517582317694741956823695183742218479365473562981,
..621.4.......3.98..489..52..2...51..5..3...668.....2..4.......5.9..6......9...4.,896215473275463198314897652932684517457132986681579324748351269529746831163928745,
......7.1...3...69..69.1....5.......8...5........39.4..8..7.3.47...6.8..3.....5..,934625781518347269276981453453716928869254137127839645681572394795463812342198576,
..7.5...65.3.8...91......52.65.........82....8....3.7.....7.92..9....8..3.2......,947251386523786149186349752265917438734825691819463275658174923491532867372698514,
.....2.39..2......34...15..9.......6..69..381.8.....5..3...68..6....9..2..12..6..,765482139812395764349761528957813246426957381183624957234176895678539412591248673,
..3.....8.2....4.3......7...7.6283...36..9......73.14..4..8.6918......7...9.....4,713254968625897413498361725174628359536419287982735146347582691861943572259176834,
6......97.937...25..7...3...12.3..69..9..65............3...2.4.126.....39.5....1.,681325497493781625257964381512437869879216534364598172738152946126849753945673218,
7....5.......4....8..19..6.3....4.17.8.....369....38.45.7.6.......71....13...9...,769235481213846795854197362326584917485971236971623854547368129698712543132459678,
31.7..529.7....1.....5.8.....9..54.1.........78......2.412...85..3.....4.9.4.....,318764529475392168962518347239685471154927836786143952641239785523871694897456213,
7.28....5......8...3..5..16.1.2.8........3.57....4.........2.....5....34..8635...,762819345451326879839754216516278493284963157397541682173492568625187934948635721,
..1.9.....4.....5.7.8..4..14.3...8..2......4..1...7.....5...9...3....1.5..482.3..,351792468942168753768534291473256819286913547519487632625371984837649125194825376,
..........4.37..2...79...8.....48.7.58....9.2.....956.6......5.2..854.3......2.9.,392486715845371629167925483926548371581637942734219568618793254279854136453162897,
8..4.......21.6.78..12..5.43..7..28..6......5.5..43...71.........3......4.5...3..,876495123542136978931278564394751286167829435258643791719384652623517849485962317,
95.72.8..27.4.......8......6...43......68.....34297.563.9.....5....75...7..9...48,953726814276418539148359762621543987597681423834297156389164275462875391715932648,
...52..8.4..7...9......9....69.....4.3..5....2...4...939..7..52..8635...7........,973524681481763295652189473569317824834952716217846539396478152128635947745291368,
4.1..53....3.8.95...6.....73...1...95..9.34.....8.6....7..6....9.....8......5....,491275368723681954856394217384517629567923481219846735172468593945132876638759142,
..4.8..1.85.....9...1.......2...........5...9.6..415.85..31....4....9..5.13..82..,634985712857132694291476853725893461148657329369241578572314986486729135913568247,
....1...3...2...8..1.5.92..32.1.56..8.........9..46...9.2..1............5...3..49,286714593759263481413589267324195678865327914197846325932471856641958732578632149,
..9.5.67..4.1....27...8....8.1.6......7....6.9......8.6.....95.4.8.1.........942.,189452673546137892723986514851763249237894165964521387672348951498215736315679428,
..43...6..5.2..1..3.2.....71...8...587......16.....4.....6...14.3..5..785........,714395862958267143362841957143986725879524631625713489297638514436159278581472396,
..7..38.2.5...7..6..4....9..9......3......5...26....4.2...39....7..456..........9,967453812152897436834261795798514263413926587526378941285639174379145628641782359,
...9..7.....5.6.......7....738.....5..5143.....9......3..7.91.....4..83.64.......,526938741874516392193274568738692415265143987419857623382769154957421836641385279,
.1.6..........47..6..97....76.28......8.36..13........2....8..3....1..4....342..8,417653829593824716682971435761285394928436571354197682249768153836519247175342968,
.8..1.974.4..6.2.....5........148.2..........6...921.....9.....827........1..68..,586213974743869251192574368379148526218657493654392187465981732827435619931726845,
.....2.3..9.4.6.5.5.8.97.....7.......6...42......83.6.....2..8.3.9.6....8.....5..,614852739792436851538197624287619345163574298945283167471325986359768412826941573,
.7..26.9...8.7........4.8..8.4.9.73.65.2.....3....5.6.7.......82..7..5......5.6.2,571826394438579126962143857824691735659237481317485269745362918296718543183954672,
